id,cp,ville,adresse,lat,lon,dist_km,pop
92420002,92420,VAUCRESSON,18 Boulevard de la République,48.839,2.166,13.37,R
91420002,91420,Morangis,RUE DE SAVIGNY,48.693,2.337,13.39,R
94370007,94370,SUCY-EN-BRIE,13 Rue Maurice Berteaux,48.773,2.517,13.41,R
94370006,94370,SUCY-EN-BRIE,13 Rue Maurice Berteaux,48.77333,2.51743,13.43,R
92700022,92700,COLOMBES,64 BOULEVARD CHARLES DE GAULLE,48.91075,2.23467,13.48,R
92700014,92700,COLOMBES,64 Boulevard Charles de Gaulle,48.91076,2.23455,13.49,R
92700023,92700,COLOMBES,64 BD CHARLES DE GAULLE,48.911,2.235,13.49,R
93700002,93700,Drancy,35 Avenue Henri Barbusse,48.91625,2.44355,13.55,R
93700004,93700,DRANCY,35-39 AVENUE HENRI BARBUSSE,48.916,2.444,13.55,R
92000005,92000,Nanterre,57 Avenue du Maréchal Joffre,48.8847,2.19412,13.56,R
92390001,92390,Villeneuve-la-Garenne,37 Avenue de Verdun,48.935,2.331,13.57,R
91120003,91120,PALAISEAU,"99, avenue du Général Leclerc",48.71279,2.23887,13.59,R
92500017,92500,Rueil-Malmaison,155 AVENUE PAUL DOUMER,48.87062,2.18045,13.59,R
92230008,92230,GENNEVILLIERS,192 Avenue Louis Roche,48.9327,2.3044,13.6,R
92700015,92700,COLOMBES,38 avenue Henri Barbusse,48.92,2.253,13.62,R
93200008,93200,Saint-Denis,112 AV P. VAILLANT COUTURIER,48.935,2.368,13.64,R
93330003,93330,NEUILLY-SUR-MARNE,9 Boulevard du Maréchal Foch,48.85427,2.52019,13.65,R
93330005,93330,Neuilly-sur-Marne,9 TER BD MARECHAL FOCH,48.85427,2.52019,13.65,R
92230002,92230,GENNEVILLIERS,37 Avenue Lucien Lanternier,48.92641,2.27096,13.68,R
92500005,92500,Rueil-Malmaison,22 Avenue Paul Doumer,48.88381,2.19113,13.68,R
93200007,93200,Saint-Denis,112 Avenue Paul Vaillant-Couturier,48.93537,2.36752,13.68,R
94500007,94500,Champigny-sur-Marne,156 Rue Alexandre Fourny,48.82,2.531,13.68,R
91140002,91140,Villebon-sur-Yvette,CHEMIN DE BRIIS CD 59,48.705,2.254,13.75,R
91270001,91270,Vigneux-sur-Seine,54 Avenue Henri Barbusse,48.70007,2.41992,13.75,R
91270003,91270,VIGNEUX-SUR-SEINE,54 Avenue Henri Barbusse,48.7,2.42,13.76,R
92700002,92700,Colombes,16 Avenue de Stalingrad,48.92754,2.27212,13.76,R
94500004,94500,Champigny-sur-Marne,135 Avenue Marx Dormoy,48.80612,2.53213,13.77,R
91120002,91140,VILLEBON-SUR-YVETTE,CHEMIN DE BRIIS,48.70454,2.25401,13.79,R
91140001,91140,VILLEBON-SUR-YVETTE,Chemin de Briis,48.7046,2.25396,13.79,R
92230011,92230,GENNEVILLIERS,37 AVENUE LUCIEN LANTERNIER,48.932,2.29,13.79,R
93330001,93330,NEUILLY-SUR-MARNE,3 BD DU MARECHAL FOCH,48.855,2.522,13.8,R
93120004,93120,LA COURNEUVE,AUTOROUTE A1 - AIRE DE LA COURNEUVE EST,48.934,2.39,13.83,A
92000008,92000,NANTERRE,AVENUE VLADIMIR LENINE,48.88849,2.19358,13.85,R
93160006,93160,Noisy-le-Grand,4 Boulevard du Maréchal Foch,48.845,2.528,13.89,R
91270002,91270,VIGNEUX-SUR-SEINE,5 Avenue Henri Barbusse,48.697,2.415,13.93,R
92700018,92700,COLOMBES,44 50 BD DE VALMY,48.92333,2.25229,13.97,R
92700021,92700,Colombes,44 50 BD DE VALMY,48.92333,2.25229,13.97,R
93330002,93330,Neuilly-sur-Marne,29 Boulevard du Maréchal Foch,48.85523,2.52475,14.0,R
92420001,92420,Vaucresson,BD REPUBLIQUE,48.8377,2.15664,14.01,R
93120005,93120,LA COURNEUVE,AUTOROUTE A1 - AIRE DE LA COURNEUVE OUEST - SENS LILLE/PARIS,48.935,2.394,14.01,A
94430002,94430,Chennevières-sur-Marne,2 Route de la Libération,48.80464,2.53525,14.01,R
94470004,94470,BOISSY-SAINT-LéGER,ZAC DE BOISSY RN 19,48.75191,2.51145,14.01,R
94471001,94470,BOISSY-SAINT-LéGER,92 centre commercial Boissy 2,48.75191,2.51145,14.01,R
92000019,92000,NANTERRE,"77, AVENUE LENINE",48.888,2.19,14.02,R
94470002,94470,Boissy-Saint-Léger,36 Avenue du Général Leclerc,48.749,2.509,14.02,R
91160010,91160,Saulx-les-Chartreux,1 rue du pont neuf,48.694,2.282,14.03,R
